text,
" what is the capital of scotland? <ENT> entity: Scotland, type: GPE </ENT>",0
 who invented the polio vaccine? <ENT> </ENT>,0
 what is the largest bone in the human body? <ENT> </ENT>,0
 what year did the war of 1812 end? <ENT> </ENT>,1
 how can i be more productive? <ENT> </ENT>,0
 explain how a combustion engine works. <ENT> </ENT>,0
" who was the first person to reach the summit of mount everest? <ENT> entity: Mount Everest, type: LOC </ENT>",0
 explain how gravity works. <ENT> </ENT>,0
" which city is the capital of brazil? <ENT> entity: Brazil, type: GPE </ENT>",0
" what is the capital of haiti? <ENT> entity: Haiti, type: GPE </ENT>",1
 why do we dream? <ENT> </ENT>,0
 what 's the best way to organize my closet? <ENT> </ENT>,0
" what is the capital of switzerland? <ENT> entity: Switzerland, type: GPE </ENT>",1
 write a short story about a haunted house. <ENT> </ENT>,0
" what does"" au revoir"" mean in english? <ENT> entity: English, type: LANGUAGE </ENT>",0
" how do i delete my instagram account? <ENT> entity: Instagram, type: ORG </ENT>",0
 how do i change my car 's oil? <ENT> </ENT>,0
" which city is the capital of bhutan? <ENT> entity: Bhutan, type: GPE </ENT>",1
" when did the american civil war end? <ENT> entity: the American Civil War end, type: ORG </ENT>",1
 explain the difference between voltage and current. <ENT> </ENT>,0
 how do i build self- confidence? <ENT> </ENT>,0
 how can i improve my posture? <ENT> </ENT>,0
" list all nobel peace prize winners from 2010 to 2020. <ENT> entity: all Nobel Peace Prize, type: WORK_OF_ART; entity: 2010, type: DATE; entity: 2020, type: DATE </ENT>",1
 what is the tallest waterfall in the world? <ENT> </ENT>,1
 what are some effective ways to study for exams? <ENT> </ENT>,0
 what are the side effects of aspirin? <ENT> </ENT>,1
 how do i write a resume with no experience? <ENT> </ENT>,0
 explain the causes of climate change. <ENT> </ENT>,0
" who is the current president of brazil? <ENT> entity: Brazil, type: GPE </ENT>",1
 how do i plant a tree properly? <ENT> </ENT>,0
 what 's the best way to learn guitar? <ENT> </ENT>,0
" who is jonas salk? <ENT> entity: Jonas Salk, type: PERSON </ENT>",1
 who was the first woman in space? <ENT> </ENT>,0
" i 'm wondering what the capital of jamaica is? <ENT> entity: Jamaica, type: GPE </ENT>",1
 explain the theory of evolution. <ENT> </ENT>,0
" what is the meaning of"" carpe diem""? <ENT> </ENT>",0
" what is the capital of slovakia? <ENT> entity: Slovakia, type: GPE </ENT>",1
 explain the phenomenon of global warming. <ENT> </ENT>,0
 what is the average lifespan of a human? <ENT> </ENT>,0
" what is the purpose of the cpu in a computer? <ENT> entity: CPU, type: ORG </ENT>",0
" what is the capital of ecuador? <ENT> entity: Ecuador, type: GPE </ENT>",1
" who is the current president of south africa? <ENT> entity: South Africa, type: GPE </ENT>",1
 explain how rainbows form. <ENT> </ENT>,0
" how do i change my account password on windows 10? <ENT> entity: Windows 10, type: LOC </ENT>",0
 explain the differences between frogs and toads. <ENT> </ENT>,0
" what is the capital of namibia? <ENT> entity: Namibia, type: GPE </ENT>",1
" i have a question: when did princess diana die? <ENT> entity: Diana, type: PERSON </ENT>",1
" explain the philosophy of stoicism. <ENT> entity: Stoicism, type: NORP </ENT>",1
" what is the capital of moldova? <ENT> entity: Moldova, type: GPE </ENT>",1
 what 's your favorite movie and why? <ENT> </ENT>,0
 how do i write a cover letter for a job application? <ENT> </ENT>,0
 explain the role of chlorophyll in photosynthesis. <ENT> </ENT>,0
" what is the capital of botswana? <ENT> entity: Botswana, type: GPE </ENT>",1
" what is the population of lagos? <ENT> entity: Lagos, type: GPE </ENT>",1
 how do i calculate 20 % of 150? <ENT> </ENT>,0
 how can i improve my relationship with my parents? <ENT> </ENT>,0
 explain the concept of a blockchain. <ENT> </ENT>,0
 how do i train for a marathon? <ENT> </ENT>,0
 what is the purpose of the appendix in the human body? <ENT> </ENT>,0
" who is the current president of turkey? <ENT> entity: Turkey, type: GPE </ENT>",1
" what is the capital of barbados? <ENT> entity: Barbados, type: GPE </ENT>",1
 explain the difference between mass and weight. <ENT> </ENT>,0
" what is the currency of thailand? <ENT> entity: Thailand, type: GPE </ENT>",1
" what is the capital of pakistan? <ENT> entity: Pakistan, type: GPE </ENT>",1
 what is the function of the kidneys? <ENT> </ENT>,0
 how do i set up two- factor authentication on my email? <ENT> </ENT>,0
" explain the significance of the year 1492. <ENT> entity: the year 1492, type: DATE </ENT>",0
" what is the capital of mongolia? <ENT> entity: Mongolia, type: GPE </ENT>",1
" i 'm wondering: what is the capital of qatar? <ENT> entity: Qatar, type: GPE </ENT>",1
 why is the sky blue? <ENT> </ENT>,0
 how do i improve my communication skills? <ENT> </ENT>,0
 what 's the difference between an alligator and a crocodile? <ENT> </ENT>,0
" what is the highest mountain in europe? <ENT> entity: Europe, type: LOC </ENT>",0
 write a dialogue between a teacher and a student about homework. <ENT> </ENT>,0
" what is the population of the usa? <ENT> entity: USA, type: GPE </ENT>",1
" what is the meaning of the word"" antidisestablishmentarianism""? <ENT> </ENT>",0
 explain how mirrors work. <ENT> </ENT>,0
 explain how photosynthesis benefits animals. <ENT> </ENT>,0
 draft an email to inquire about a job opening. <ENT> </ENT>,0
 how can i learn to play the piano? <ENT> </ENT>,0
 explain the cause of seasons. <ENT> </ENT>,0
" what is the meaning of the word"" onomatopoeia""? <ENT> </ENT>",0
" when did the crimean war start? <ENT> entity: the Crimean War, type: EVENT </ENT>",1
" what is the capital of zimbabwe? <ENT> entity: Zimbabwe, type: GPE </ENT>",1
" summarize the plot of the movie"" inception"". <ENT> </ENT>",0
 how do i create a budget for my expenses? <ENT> </ENT>,0
" what 's the capital city of canada? <ENT> entity: Canada, type: GPE </ENT>",0
 could you explain the concept of the multiverse? <ENT> </ENT>,1
 what are some effective ways to manage time? <ENT> </ENT>,0
 what is the chemical formula for table salt? <ENT> </ENT>,0
 explain the theory of general relativity. <ENT> </ENT>,0
 explain the process of evaporation. <ENT> </ENT>,0
" what is the currency of vietnam? <ENT> entity: Vietnam, type: GPE </ENT>",1
" who is oskar schindler? <ENT> entity: Oskar Schindler, type: PERSON </ENT>",1
 how many teeth does an adult human have? <ENT> </ENT>,0
 explain the concept of plate tectonics. <ENT> </ENT>,0
" what is the capital of estonia? <ENT> entity: Estonia, type: GPE </ENT>",1
" write a brief biography of alan turing. <ENT> entity: Alan Turing, type: PERSON </ENT>",1
 explain the double jeopardy concept in law. <ENT> </ENT>,0
 how do i improve my presentation skills? <ENT> </ENT>,0
" what is the capital of the czech republic? <ENT> entity: the Czech Republic, type: GPE </ENT>",1
" how do i use the pythagorean theorem? <ENT> entity: Pythagorean, type: NORP </ENT>",0
 i 'm curious about string theory in physics. what is it? <ENT> </ENT>,1
" summarize the novel"" crime and punishment"". <ENT> entity: Crime and Punishment, type: WORK_OF_ART </ENT>",1
" who was the first person to set foot on the moon? <ENT> entity: Moon, type: PERSON </ENT>",0
 explain how a nuclear reactor works. <ENT> </ENT>,0
 write a short story about an unexpected friendship. <ENT> </ENT>,0
" what is the purpose of the supreme court? <ENT> entity: the Supreme Court, type: ORG </ENT>",0
" how far is it from new york to los angeles? <ENT> entity: New York, type: GPE; entity: Los Angeles, type: GPE </ENT>",1
" when did the first man land on the moon? <ENT> entity: Moon, type: PERSON </ENT>",1
" explain the symbolism in the novel"" the great gatsby"". <ENT> </ENT>",0
" who is the current president of nigeria? <ENT> entity: Nigeria, type: GPE </ENT>",1
" could you tell me what the capital of zambia is? <ENT> entity: Zambia, type: GPE </ENT>",1
 what are the side effects of ibuprofen? <ENT> </ENT>,1
 explain the principle of supply and demand. <ENT> </ENT>,0
 explain how genetic inheritance works. <ENT> </ENT>,0
 how do i delete my twitter account? <ENT> </ENT>,0
 when did the fall of constantinople occur? <ENT> </ENT>,1
" what is the population of moscow? <ENT> entity: Moscow, type: GPE </ENT>",1
" could you tell me who alan turing was? <ENT> entity: Alan Turing, type: PERSON </ENT>",1
 explain why stars twinkle. <ENT> </ENT>,0
 who invented the printing press? <ENT> </ENT>,0
" what is the capital of ghana? <ENT> entity: Ghana, type: GPE </ENT>",1
" how do i write a loop in python? <ENT> entity: Python, type: GPE </ENT>",0
" summarize the events of world war ii. <ENT> entity: World War II, type: EVENT </ENT>",0
 how many chromosomes do humans have? <ENT> </ENT>,0
" which city is the capital of mongolia? <ENT> entity: Mongolia, type: GPE </ENT>",1
" what is the highest mountain in north america? <ENT> entity: North America, type: LOC </ENT>",0
 explain the law of gravity. <ENT> </ENT>,0
" explain the significance of the year 1945. <ENT> entity: the year 1945, type: DATE </ENT>",0
 how many bytes are in a kilobyte? <ENT> </ENT>,0
" i 'm curious: who is alan greenspan? <ENT> entity: Alan Greenspan, type: PERSON </ENT>",1
 explain the process of photosynthesis in one sentence. <ENT> </ENT>,0
 how do i improve my chess skills? <ENT> </ENT>,0
" how long is the flight from new york to london? <ENT> entity: New York, type: GPE; entity: London, type: GPE </ENT>",1
" what is the population of mumbai? <ENT> entity: Mumbai, type: GPE </ENT>",1
 explain the function of the brain. <ENT> </ENT>,0
 what is the largest country in the world by area? <ENT> </ENT>,0
 explain the greenhouse effect. <ENT> </ENT>,0
" i have a question: what is the capital of kyrgyzstan? <ENT> entity: Kyrgyzstan, type: GPE </ENT>",1
" explain the structure of the united nations. <ENT> entity: the United Nations, type: ORG </ENT>",0
" what is the capital of finland? <ENT> entity: Finland, type: GPE </ENT>",1
 explain how refrigerators work. <ENT> </ENT>,0
" how do i create a pie chart in excel? <ENT> entity: Excel, type: PRODUCT </ENT>",0
" what is the capital of ireland? <ENT> entity: Ireland, type: GPE </ENT>",1
" explain the significance of the year 1789 in france. <ENT> entity: the year 1789, type: DATE; entity: France, type: GPE </ENT>",0
" who is the current president of iran? <ENT> entity: Iran, type: GPE </ENT>",1
 explain how photosynthesis produces oxygen. <ENT> </ENT>,0
 could you explain what machine learning is? <ENT> </ENT>,0
" i 'm wondering what the capital of nigeria is? <ENT> entity: Nigeria, type: GPE </ENT>",1
 explain the role of dna in inheritance. <ENT> </ENT>,0
 what is the largest ocean in the world? <ENT> </ENT>,0
" summarize the plot of"" the hobbit"". <ENT> </ENT>",0
" what is the currency of brazil? <ENT> entity: Brazil, type: GPE </ENT>",0
 how do i set up an email account on my phone? <ENT> </ENT>,0
 explain the function of the legislative branch of government. <ENT> </ENT>,0
" what is the currency of mexico? <ENT> entity: Mexico, type: GPE </ENT>",0
" who directed the movie"" the matrix""? <ENT> entity: The Matrix, type: WORK_OF_ART </ENT>",1
 how does gravity work? <ENT> </ENT>,0
" name the capital of japan. <ENT> entity: Japan, type: GPE </ENT>",0
" what is the currency of saudi arabia? <ENT> entity: Saudi Arabia, type: GPE </ENT>",1
 explain the significance of the printing press. <ENT> </ENT>,0
" what are the differences between python and java? <ENT> entity: Python, type: PERSON; entity: Java, type: PERSON </ENT>",0
 how do i replace a flat tire? <ENT> </ENT>,0
" explain the differences between jpeg and png image formats. <ENT> entity: JPEG, type: ORG; entity: PNG, type: ORG </ENT>",0
" what is the capital of jamaica? <ENT> entity: Jamaica, type: GPE </ENT>",1
" what does json stand for in computing? <ENT> entity: JSON, type: PERSON </ENT>",0
 explain the life cycle of a butterfly. <ENT> </ENT>,0
" in what year did the berlin wall fall? <ENT> entity: what year, type: DATE </ENT>",1
 what is the freezing point of water? <ENT> </ENT>,0
 explain how photosynthesis converts sunlight into energy. <ENT> </ENT>,0
" i have a question: what is the population of sydney? <ENT> entity: Sydney, type: GPE </ENT>",1
 explain the theory of evolution by natural selection. <ENT> </ENT>,0
" what 's the capital of bulgaria? <ENT> entity: Bulgaria, type: GPE </ENT>",1
" could you tell me the capital of slovenia? <ENT> entity: Slovenia, type: GPE </ENT>",1
" explain the concept of keynesian economics. <ENT> entity: Keynesian, type: GPE </ENT>",1
 draft an email to my landlord about a maintenance issue. <ENT> </ENT>,0
" explain the significance of the rosetta stone. <ENT> entity: the Rosetta Stone, type: ORG </ENT>",0
" what is the population of paris? <ENT> entity: Paris, type: GPE </ENT>",1
 could you draft an email to hr asking about health benefits? <ENT> </ENT>,0
 explain the process of human digestion. <ENT> </ENT>,0
" summarize the main points of the declaration of independence. <ENT> entity: the Declaration of Independence, type: WORK_OF_ART </ENT>",0
 how many bytes are in a megabyte? <ENT> </ENT>,0
" what is the current version of android os? <ENT> entity: Android, type: ORG </ENT>",1
" i have a question: what is the capital of jordan? <ENT> entity: Jordan, type: GPE </ENT>",1
" what is the capital of south africa? <ENT> entity: South Africa, type: GPE </ENT>",1
 explain the role of water in photosynthesis. <ENT> </ENT>,0
" how do i improve my google search skills? <ENT> entity: Google, type: ORG </ENT>",0
 explain the function of the lungs. <ENT> </ENT>,0
" how many days are in a leap year? <ENT> entity: a leap year, type: DATE </ENT>",0
" explain the function of the supreme court. <ENT> entity: the Supreme Court, type: ORG </ENT>",0
 how can i deal with a noisy neighbor? <ENT> </ENT>,0
" who painted the"" mona lisa""? <ENT> </ENT>",0
 what is your name? <ENT> </ENT>,0
 where do you live? <ENT> </ENT>,0
 how old are you? <ENT> </ENT>,0
 when is your birthday? <ENT> </ENT>,0
" which countries speak spanish? <ENT> entity: Spanish, type: LANGUAGE </ENT>",0
 can you explain quantum physics? <ENT> </ENT>,0
" is there life on mars? <ENT> entity: Mars, type: LOC </ENT>",1
" what time is it in tokyo now? <ENT> entity: Tokyo, type: GPE </ENT>",1
 how do i reset my password? <ENT> </ENT>,0
 where can i find the best pizza? <ENT> </ENT>,1
 should i invest in stocks or bonds? <ENT> </ENT>,1
 when does the next train arrive? <ENT> </ENT>,1
" is it going to rain tomorrow? <ENT> entity: tomorrow, type: DATE </ENT>",1
 where is the nearest gas station? <ENT> </ENT>,1
" what is the capital of france? <ENT> entity: France, type: GPE </ENT>",0
 how do i cook scrambled eggs? <ENT> </ENT>,0
" which team won the world series last year? <ENT> entity: the World Series, type: EVENT; entity: last year, type: DATE </ENT>",1
 can you recommend a good movie? <ENT> </ENT>,1
" is it safe to travel to europe? <ENT> entity: Europe, type: LOC </ENT>",1
 when was the printing press invented? <ENT> </ENT>,0
 what is the fastest way to learn guitar? <ENT> </ENT>,0
 where is the great barrier reef located? <ENT> </ENT>,0
 why do cats purr? <ENT> </ENT>,0
" who wrote' pride and prejudice'? <ENT> entity: Pride and Prejudice', type: WORK_OF_ART </ENT>",0
" which planet is closest to earth? <ENT> entity: Earth, type: LOC </ENT>",0
 how do i download an app on my phone? <ENT> </ENT>,0
" when was the declaration of independence signed? <ENT> entity: the Declaration of Independence, type: WORK_OF_ART </ENT>",0
 is coffee better than tea? <ENT> </ENT>,0
 where can i adopt a rescue dog? <ENT> </ENT>,1
 what is the best way to lose weight? <ENT> </ENT>,0
 which programming language should i learn first? <ENT> </ENT>,0
 are electric cars more eco- friendly? <ENT> </ENT>,1
 why do we sleep at night? <ENT> </ENT>,0
" how do you say' hello' in japanese? <ENT> entity: Japanese, type: NORP </ENT>",0
 where can i recycle old electronics? <ENT> </ENT>,1
" who is the ceo of tesla? <ENT> entity: Tesla, type: NORP </ENT>",1
 which antivirus software is the best? <ENT> </ENT>,1
 when was the last solar eclipse? <ENT> </ENT>,1
 is pluto still considered a planet? <ENT> </ENT>,1
" where can i stream the new marvel series? <ENT> entity: Marvel, type: PRODUCT </ENT>",1
 how do i fix a leaky faucet? <ENT> </ENT>,0
 which vitamins are essential for good health? <ENT> </ENT>,0
 why is my internet connection so slow? <ENT> </ENT>,1
 who directed' the godfather'? <ENT> </ENT>,0
" which day does thanksgiving fall on this year? <ENT> entity: Thanksgiving, type: DATE; entity: this year, type: DATE </ENT>",1
 how can i improve my public speaking skills? <ENT> </ENT>,0
 what is the difference between affect and effect? <ENT> </ENT>,0
 where can i buy fresh produce locally? <ENT> </ENT>,1
 are ufos real? <ENT> </ENT>,1
 why do leaves change color in the fall? <ENT> </ENT>,0
 when will the pandemic end? <ENT> </ENT>,1
 is sugar bad for my health? <ENT> </ENT>,0
 which laptop brand is the most reliable? <ENT> </ENT>,1
 what is the airspeed velocity of an unladen swallow? <ENT> </ENT>,0
 where can i learn to code for free? <ENT> </ENT>,1
 how can i protect my privacy online? <ENT> </ENT>,0
 when was the first iphone released? <ENT> </ENT>,0
 is paper recyclable if it has staples? <ENT> </ENT>,0
 why do dogs wag their tails? <ENT> </ENT>,0
" who won the nobel peace prize last year? <ENT> entity: the Nobel Peace Prize, type: WORK_OF_ART; entity: last year, type: DATE </ENT>",1
 which color complements red in design? <ENT> </ENT>,0
" where is machu picchu located? <ENT> entity: Machu Picchu, type: PERSON </ENT>",0
 what is the difference between a crocodile and an alligator? <ENT> </ENT>,0
 can plants feel pain? <ENT> </ENT>,1
 when is the best time to book a flight? <ENT> </ENT>,1
 which streaming service offers the best content? <ENT> </ENT>,1
 how do i start a small business? <ENT> </ENT>,0
 why does bread mold? <ENT> </ENT>,0
 is it necessary to learn math for programming? <ENT> </ENT>,0
 where can i donate used clothing? <ENT> </ENT>,1
 what is the best way to invest in real estate? <ENT> </ENT>,1
 which exercise burns the most calories? <ENT> </ENT>,1
" how do i say' thank you' in french? <ENT> entity: French, type: LANGUAGE </ENT>",0
 when did dinosaurs go extinct? <ENT> </ENT>,0
 is artificial intelligence dangerous? <ENT> </ENT>,1
 what are the benefits of meditation? <ENT> </ENT>,0
 where do polar bears live? <ENT> </ENT>,0
 how do i get rid of a virus on my computer? <ENT> </ENT>,0
 why do stars twinkle? <ENT> </ENT>,0
 which phone has the best camera? <ENT> </ENT>,1
 can you freeze milk? <ENT> </ENT>,0
 when does the stock market open? <ENT> </ENT>,1
 is it bad to skip breakfast? <ENT> </ENT>,0
" what is the population of india? <ENT> entity: India, type: GPE </ENT>",1
" where was albert einstein born? <ENT> entity: Albert Einstein, type: PERSON </ENT>",0
" who starred in' casablanca'? <ENT> entity: Casablanca, type: WORK_OF_ART </ENT>",0
 which vitamins are good for your hair? <ENT> </ENT>,0
 how does a combustion engine work? <ENT> </ENT>,0
" when did the first humans appear on earth? <ENT> entity: Earth, type: LOC </ENT>",0
 is virtual reality the future of gaming? <ENT> </ENT>,1
 why is exercise important for mental health? <ENT> </ENT>,0
" who discovered america? <ENT> entity: America, type: GPE </ENT>",0
